game_id,move_number,fen,move_uci,eval_cp,turn
31,54,1r1r2k1/3n1pp1/p2Nb2p/q1pp4/P4Q2/1P1B3P/2P2PP1/R3R1K1 b - - 5 27,a5b4,0,black
31,55,1r1r2k1/3n1pp1/p2Nb2p/2pp4/Pq3Q2/1P1B3P/2P2PP1/R3R1K1 w - - 6 28,f4g3,4,white
31,56,1r1r2k1/3n1pp1/p2Nb2p/2pp4/Pq6/1P1B2QP/2P2PP1/R3R1K1 b - - 7 28,d7f6,-5,black
31,57,1r1r2k1/5pp1/p2Nbn1p/2pp4/Pq6/1P1B2QP/2P2PP1/R3R1K1 w - - 8 29,d6f5,6,white
31,58,1r1r2k1/5pp1/p3bn1p/2pp1N2/Pq6/1P1B2QP/2P2PP1/R3R1K1 b - - 9 29,e6f5,-5,black
31,59,1r1r2k1/5pp1/p4n1p/2pp1b2/Pq6/1P1B2QP/2P2PP1/R3R1K1 w - - 0 30,d3f5,9,white
31,60,1r1r2k1/5pp1/p4n1p/2pp1B2/Pq6/1P4QP/2P2PP1/R3R1K1 b - - 0 30,d8e8,-11,black
31,61,1r2r1k1/5pp1/p4n1p/2pp1B2/Pq6/1P4QP/2P2PP1/R3R1K1 w - - 1 31,c2c3,9,white
31,62,1r2r1k1/5pp1/p4n1p/2pp1B2/Pq6/1PP3QP/5PP1/R3R1K1 b - - 0 31,b4a5,-11,black
31,63,1r2r1k1/5pp1/p4n1p/q1pp1B2/P7/1PP3QP/5PP1/R3R1K1 w - - 1 32,f5c2,8,white
31,64,1r2r1k1/5pp1/p4n1p/q1pp4/P7/1PP3QP/2B2PP1/R3R1K1 b - - 2 32,b8d8,-10,black
31,65,3rr1k1/5pp1/p4n1p/q1pp4/P7/1PP3QP/2B2PP1/R3R1K1 w - - 3 33,e1e8,19,white
31,66,3rR1k1/5pp1/p4n1p/q1pp4/P7/1PP3QP/2B2PP1/R5K1 b - - 0 33,d8e8,-9,black
31,67,4r1k1/5pp1/p4n1p/q1pp4/P7/1PP3QP/2B2PP1/R5K1 w - - 0 34,g3d3,15,white
31,68,4r1k1/5pp1/p4n1p/q1pp4/P7/1PPQ3P/2B2PP1/R5K1 b - - 1 34,g7g6,-9,black
31,69,4r1k1/5p2/p4npp/q1pp4/P7/1PPQ3P/2B2PP1/R5K1 w - - 0 35,a1d1,10,white
31,70,4r1k1/5p2/p4npp/q1pp4/P7/1PPQ3P/2B2PP1/3R2K1 b - - 1 35,e8e6,3,black
31,71,6k1/5p2/p3rnpp/q1pp4/P7/1PPQ3P/2B2PP1/3R2K1 w - - 2 36,d3d2,1,white
31,72,6k1/5p2/p3rnpp/q1pp4/P7/1PP4P/2BQ1PP1/3R2K1 b - - 3 36,g8g7,22,black
31,73,8/5pk1/p3rnpp/q1pp4/P7/1PP4P/2BQ1PP1/3R2K1 w - - 4 37,b3b4,-23,white
31,74,8/5pk1/p3rnpp/q1pp4/PP6/2P4P/2BQ1PP1/3R2K1 b - - 0 37,a5c7,16,black
31,75,8/2q2pk1/p3rnpp/2pp4/PP6/2P4P/2BQ1PP1/3R2K1 w - - 1 38,a4a5,-17,white
31,76,8/2q2pk1/p3rnpp/P1pp4/1P6/2P4P/2BQ1PP1/3R2K1 b - - 0 38,h6h5,26,black
31,77,8/2q2pk1/p3rnp1/P1pp3p/1P6/2P4P/2BQ1PP1/3R2K1 w - - 0 39,g2g3,-28,white
31,78,8/2q2pk1/p3rnp1/P1pp3p/1P6/2P3PP/2BQ1P2/3R2K1 b - - 0 39,e6d6,26,black
31,79,8/2q2pk1/p2r1np1/P1pp3p/1P6/2P3PP/2BQ1P2/3R2K1 w - - 1 40,c2b1,-26,white
31,80,8/2q2pk1/p2r1np1/P1pp3p/1P6/2P3PP/3Q1P2/1B1R2K1 b - - 2 40,c7c6,21,black
31,81,8/5pk1/p1qr1np1/P1pp3p/1P6/2P3PP/3Q1P2/1B1R2K1 w - - 3 41,d1c1,-18,white
31,82,8/5pk1/p1qr1np1/P1pp3p/1P6/2P3PP/3Q1P2/1BR3K1 b - - 4 41,c6c8,26,black
31,83,2q5/5pk1/p2r1np1/P1pp3p/1P6/2P3PP/3Q1P2/1BR3K1 w - - 5 42,g1h2,-39,white
31,84,2q5/5pk1/p2r1np1/P1pp3p/1P6/2P3PP/3Q1P1K/1BR5 b - - 6 42,h5h4,25,black
31,85,2q5/5pk1/p2r1np1/P1pp4/1P5p/2P3PP/3Q1P1K/1BR5 w - - 0 43,g3g4,-34,white
31,86,2q5/5pk1/p2r1np1/P1pp4/1P4Pp/2P4P/3Q1P1K/1BR5 b - - 0 43,d6c6,33,black
31,87,2q5/5pk1/p1r2np1/P1pp4/1P4Pp/2P4P/3Q1P1K/1BR5 w - - 1 44,c1d1,-20,white
31,88,2q5/5pk1/p1r2np1/P1pp4/1P4Pp/2P4P/3Q1P1K/1B1R4 b - - 2 44,c5b4,20,black
31,89,2q5/5pk1/p1r2np1/P2p4/1p4Pp/2P4P/3Q1P1K/1B1R4 w - - 0 45,c3b4,-20,white
31,90,2q5/5pk1/p1r2np1/P2p4/1P4Pp/7P/3Q1P1K/1B1R4 b - - 0 45,c6c3,16,black
31,91,2q5/5pk1/p4np1/P2p4/1P4Pp/2r4P/3Q1P1K/1B1R4 w - - 1 46,h2g2,-19,white
31,92,2q5/5pk1/p4np1/P2p4/1P4Pp/2r4P/3Q1PK1/1B1R4 b - - 2 46,d5d4,18,black
31,93,2q5/5pk1/p4np1/P7/1P1p2Pp/2r4P/3Q1PK1/1B1R4 w - - 0 47,d2d4,-20,white
31,94,2q5/5pk1/p4np1/P7/1P1Q2Pp/2r4P/5PK1/1B1R4 b - - 0 47,c3c4,18,black
31,95,2q5/5pk1/p4np1/P7/1PrQ2Pp/7P/5PK1/1B1R4 w - - 1 48,d4d2,-22,white
31,96,2q5/5pk1/p4np1/P7/1Pr3Pp/7P/3Q1PK1/1B1R4 b - - 2 48,c8b7,21,black
31,97,8/1q3pk1/p4np1/P7/1Pr3Pp/7P/3Q1PK1/1B1R4 w - - 3 49,g2g1,-18,white
31,98,8/1q3pk1/p4np1/P7/1Pr3Pp/7P/3Q1P2/1B1R2K1 b - - 4 49,b7b4,26,black
31,99,8/5pk1/p4np1/P7/1qr3Pp/7P/3Q1P2/1B1R2K1 w - - 0 50,d2b4,-15,white
31,100,8/5pk1/p4np1/P7/1Qr3Pp/7P/5P2/1B1R2K1 b - - 0 50,c4b4,17,black
31,101,8/5pk1/p4np1/P7/1r4Pp/7P/5P2/1B1R2K1 w - - 0 51,b1d3,-19,white
31,102,8/5pk1/p4np1/P7/1r4Pp/3B3P/5P2/3R2K1 b - - 1 51,b4a4,14,black
31,103,8/5pk1/p4np1/P7/r5Pp/3B3P/5P2/3R2K1 w - - 2 52,d3a6,-13,white
31,104,8/5pk1/B4np1/P7/r5Pp/7P/5P2/3R2K1 b - - 0 52,a4a5,13,black
31,105,8/5pk1/B4np1/r7/6Pp/7P/5P2/3R2K1 w - - 0 53,a6c4,-8,white
31,106,8/5pk1/5np1/r7/2B3Pp/7P/5P2/3R2K1 b - - 1 53,a5a4,7,black
31,107,8/5pk1/5np1/8/r1B3Pp/7P/5P2/3R2K1 w - - 2 54,c4b3,-10,white
31,108,8/5pk1/5np1/8/r5Pp/1B5P/5P2/3R2K1 b - - 3 54,a4b4,8,black
31,109,8/5pk1/5np1/8/1r4Pp/1B5P/5P2/3R2K1 w - - 4 55,d1d3,-2,white
31,110,8/5pk1/5np1/8/1r4Pp/1B1R3P/5P2/6K1 b - - 5 55,b4f4,0,black
31,111,8/5pk1/5np1/8/5rPp/1B1R3P/5P2/6K1 w - - 6 56,g1g2,-1,white
31,112,8/5pk1/5np1/8/5rPp/1B1R3P/5PK1/8 b - - 7 56,f6e4,13,black
31,113,8/5pk1/6p1/8/4nrPp/1B1R3P/5PK1/8 w - - 8 57,b3d5,-10,white
31,114,8/5pk1/6p1/3B4/4nrPp/3R3P/5PK1/8 b - - 9 57,e4g5,27,black
31,115,8/5pk1/6p1/3B2n1/5rPp/3R3P/5PK1/8 w - - 10 58,d5b3,-3,white
31,116,8/5pk1/6p1/6n1/5rPp/1B1R3P/5PK1/8 b - - 11 58,g5e4,20,black
31,117,8/5pk1/6p1/8/4nrPp/1B1R3P/5PK1/8 w - - 12 59,b3d5,-25,white
31,118,8/5pk1/6p1/3B4/4nrPp/3R3P/5PK1/8 b - - 13 59,e4f2,31,black
31,119,8/5pk1/6p1/3B4/5rPp/3R3P/5nK1/8 w - - 0 60,d3d2,-17,white
31,120,8/5pk1/6p1/3B4/5rPp/7P/3R1nK1/8 b - - 1 60,f2g4,24,black
31,121,8/5pk1/6p1/3B4/5rnp/7P/3R2K1/8 w - - 0 61,h3g4,-20,white
31,122,8/5pk1/6p1/3B4/5rPp/8/3R2K1/8 b - - 0 61,f4g4,21,black
31,123,8/5pk1/6p1/3B4/6rp/8/3R2K1/8 w - - 0 62,g2h3,-24,white
31,124,8/5pk1/6p1/3B4/6rp/7K/3R4/8 b - - 1 62,f7f5,24,black
31,125,8/6k1/6p1/3B1p2/6rp/7K/3R4/8 w - - 0 63,d5e6,-26,white
31,126,8/6k1/4B1p1/5p2/6rp/7K/3R4/8 b - - 1 63,g7f6,27,black
31,127,8/8/4Bkp1/5p2/6rp/7K/3R4/8 w - - 2 64,e6d7,-23,white
31,128,8/3B4/5kp1/5p2/6rp/7K/3R4/8 b - - 3 64,g4e4,21,black
31,129,8/3B4/5kp1/5p2/4r2p/7K/3R4/8 w - - 4 65,d2d6,-19,white
31,130,8/3B4/3R1kp1/5p2/4r2p/7K/8/8 b - - 5 65,f6g5,15,black
31,131,8/3B4/3R2p1/5pk1/4r2p/7K/8/8 w - - 6 66,d7c6,-12,white
31,132,8/8/2BR2p1/5pk1/4r2p/7K/8/8 b - - 7 66,e4e3,12,black
31,133,8/8/2BR2p1/5pk1/7p/4r2K/8/8 w - - 8 67,h3h2,-15,white
31,134,8/8/2BR2p1/5pk1/7p/4r3/7K/8 b - - 9 67,f5f4,13,black
31,135,8/8/2BR2p1/6k1/5p1p/4r3/7K/8 w - - 0 68,d6d4,-21,white
31,136,8/8/2B3p1/6k1/3R1p1p/4r3/7K/8 b - - 1 68,g5f5,23,black
31,137,8/8/2B3p1/5k2/3R1p1p/4r3/7K/8 w - - 2 69,d4a4,-24,white
31,138,8/8/2B3p1/5k2/R4p1p/4r3/7K/8 b - - 3 69,e3g3,20,black
31,139,8/8/2B3p1/5k2/R4p1p/6r1/7K/8 w - - 4 70,c6d7,-15,white
31,140,8/3B4/6p1/5k2/R4p1p/6r1/7K/8 b - - 5 70,f5e5,13,black
31,141,8/3B4/6p1/4k3/R4p1p/6r1/7K/8 w - - 6 71,d7h3,-9,white
31,142,8/8/6p1/4k3/R4p1p/6rB/7K/8 b - - 7 71,g6g5,7,black
31,143,8/8/8/4k1p1/R4p1p/6rB/7K/8 w - - 0 72,h3c8,-11,white
31,144,2B5/8/8/4k1p1/R4p1p/6r1/7K/8 b - - 1 72,g3d3,4,black
31,145,2B5/8/8/4k1p1/R4p1p/3r4/7K/8 w - - 2 73,a4a5,0,white
31,146,2B5/8/8/R3k1p1/5p1p/3r4/7K/8 b - - 3 73,d3d5,0,black
31,147,2B5/8/8/R2rk1p1/5p1p/8/7K/8 w - - 4 74,a5a3,-7,white
31,148,2B5/8/8/3rk1p1/5p1p/R7/7K/8 b - - 5 74,d5c5,6,black
31,149,2B5/8/8/2r1k1p1/5p1p/R7/7K/8 w - - 6 75,c8g4,-5,white
31,150,8/8/8/2r1k1p1/5pBp/R7/7K/8 b - - 7 75,e5d4,3,black
32,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,39,white
32,2,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e5,-38,black
32,3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,g1f3,41,white
32,4,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,b8c6,-38,black
32,5,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,d2d4,33,white
32,6,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,e5d4,-24,black
32,7,r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,f3d4,32,white
32,8,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,g8f6,-35,black
32,9,r1bqkb1r/pppp1ppp/2n2n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,d4c6,28,white
32,10,r1bqkb1r/pppp1ppp/2N2n2/8/4P3/8/PPP2PPP/RNBQKB1R b KQkq - 0 5,b7c6,-27,black
32,11,r1bqkb1r/p1pp1ppp/2p2n2/8/4P3/8/PPP2PPP/RNBQKB1R w KQkq - 0 6,f1d3,19,white
32,12,r1bqkb1r/p1pp1ppp/2p2n2/8/4P3/3B4/PPP2PPP/RNBQK2R b KQkq - 1 6,d7d5,-20,black
32,13,r1bqkb1r/p1p2ppp/2p2n2/3p4/4P3/3B4/PPP2PPP/RNBQK2R w KQkq - 0 7,e4e5,16,white
32,14,r1bqkb1r/p1p2ppp/2p2n2/3pP3/8/3B4/PPP2PPP/RNBQK2R b KQkq - 0 7,f6g4,20,black
32,15,r1bqkb1r/p1p2ppp/2p5/3pP3/6n1/3B4/PPP2PPP/RNBQK2R w KQkq - 1 8,e1g1,-36,white
32,16,r1bqkb1r/p1p2ppp/2p5/3pP3/6n1/3B4/PPP2PPP/RNBQ1RK1 b kq - 2 8,f7f6,31,black
32,17,r1bqkb1r/p1p3pp/2p2p2/3pP3/6n1/3B4/PPP2PPP/RNBQ1RK1 w kq - 0 9,d1e1,29,white
32,18,r1bqkb1r/p1p3pp/2p2p2/3pP3/6n1/3B4/PPP2PPP/RNB1QRK1 b kq - 1 9,f8e7,-19,black
32,19,r1bqk2r/p1p1b1pp/2p2p2/3pP3/6n1/3B4/PPP2PPP/RNB1QRK1 w kq - 2 10,f2f4,13,white
32,20,r1bqk2r/p1p1b1pp/2p2p2/3pP3/5Pn1/3B4/PPP3PP/RNB1QRK1 b kq - 0 10,e8g8,16,black
32,21,r1bq1rk1/p1p1b1pp/2p2p2/3pP3/5Pn1/3B4/PPP3PP/RNB1QRK1 w - - 1 11,h2h3,12,white
32,22,r1bq1rk1/p1p1b1pp/2p2p2/3pP3/5Pn1/3B3P/PPP3P1/RNB1QRK1 b - - 0 11,g4h6,-8,black
32,23,r1bq1rk1/p1p1b1pp/2p2p1n/3pP3/5P2/3B3P/PPP3P1/RNB1QRK1 w - - 1 12,c1e3,14,white
32,24,r1bq1rk1/p1p1b1pp/2p2p1n/3pP3/5P2/3BB2P/PPP3P1/RN2QRK1 b - - 2 12,c6c5,-18,black
32,25,r1bq1rk1/p1p1b1pp/5p1n/2ppP3/5P2/3BB2P/PPP3P1/RN2QRK1 w - - 0 13,b2b3,27,white
32,26,r1bq1rk1/p1p1b1pp/5p1n/2ppP3/5P2/1P1BB2P/P1P3P1/RN2QRK1 b - - 0 13,c8f5,-23,black
32,27,r2q1rk1/p1p1b1pp/5p1n/2ppPb2/5P2/1P1BB2P/P1P3P1/RN2QRK1 w - - 1 14,b1d2,19,white
32,28,r2q1rk1/p1p1b1pp/5p1n/2ppPb2/5P2/1P1BB2P/P1PN2P1/R3QRK1 b - - 2 14,f5d3,-20,black
32,29,r2q1rk1/p1p1b1pp/5p1n/2ppP3/5P2/1P1bB2P/P1PN2P1/R3QRK1 w - - 0 15,c2d3,27,white
32,30,r2q1rk1/p1p1b1pp/5p1n/2ppP3/5P2/1P1PB2P/P2N2P1/R3QRK1 b - - 0 15,f6e5,-23,black
32,31,r2q1rk1/p1p1b1pp/7n/2ppp3/5P2/1P1PB2P/P2N2P1/R3QRK1 w - - 0 16,f4e5,31,white
32,32,r2q1rk1/p1p1b1pp/7n/2ppP3/8/1P1PB2P/P2N2P1/R3QRK1 b - - 0 16,h6f5,-32,black
32,33,r2q1rk1/p1p1b1pp/8/2ppPn2/8/1P1PB2P/P2N2P1/R3QRK1 w - - 1 17,a1c1,27,white
32,34,r2q1rk1/p1p1b1pp/8/2ppPn2/8/1P1PB2P/P2N2P1/2R1QRK1 b - - 2 17,c7c6,-15,black
32,35,r2q1rk1/p3b1pp/2p5/2ppPn2/8/1P1PB2P/P2N2P1/2R1QRK1 w - - 0 18,d2f3,78,white
32,36,r2q1rk1/p3b1pp/2p5/2ppPn2/8/1P1PBN1P/P5P1/2R1QRK1 b - - 1 18,f5e3,6,black
32,37,r2q1rk1/p3b1pp/2p5/2ppP3/8/1P1PnN1P/P5P1/2R1QRK1 w - - 0 19,e1e3,0,white
32,38,r2q1rk1/p3b1pp/2p5/2ppP3/8/1P1PQN1P/P5P1/2R2RK1 b - - 0 19,a7a5,0,black
32,39,r2q1rk1/4b1pp/2p5/p1ppP3/8/1P1PQN1P/P5P1/2R2RK1 w - - 0 20,e3d2,1,white
32,40,r2q1rk1/4b1pp/2p5/p1ppP3/8/1P1P1N1P/P2Q2P1/2R2RK1 b - - 1 20,a5a4,0,black
32,41,r2q1rk1/4b1pp/2p5/2ppP3/p7/1P1P1N1P/P2Q2P1/2R2RK1 w - - 0 21,d3d4,4,white
32,42,r2q1rk1/4b1pp/2p5/2ppP3/p2P4/1P3N1P/P2Q2P1/2R2RK1 b - - 0 21,a8b8,-7,black
32,43,1r1q1rk1/4b1pp/2p5/2ppP3/p2P4/1P3N1P/P2Q2P1/2R2RK1 w - - 1 22,d2c2,12,white
32,44,1r1q1rk1/4b1pp/2p5/2ppP3/p2P4/1P3N1P/P1Q3P1/2R2RK1 b - - 2 22,a4b3,-10,black
32,45,1r1q1rk1/4b1pp/2p5/2ppP3/3P4/1p3N1P/P1Q3P1/2R2RK1 w - - 0 23,a2b3,8,white
32,46,1r1q1rk1/4b1pp/2p5/2ppP3/3P4/1P3N1P/2Q3P1/2R2RK1 b - - 0 23,d8b6,-19,black
32,47,1r3rk1/4b1pp/1qp5/2ppP3/3P4/1P3N1P/2Q3P1/2R2RK1 w - - 1 24,d4c5,22,white
32,48,1r3rk1/4b1pp/1qp5/2PpP3/8/1P3N1P/2Q3P1/2R2RK1 b - - 0 24,b6b4,-19,black
32,49,1r3rk1/4b1pp/2p5/2PpP3/1q6/1P3N1P/2Q3P1/2R2RK1 w - - 1 25,c2c3,12,white
32,50,1r3rk1/4b1pp/2p5/2PpP3/1q6/1PQ2N1P/6P1/2R2RK1 b - - 2 25,f8f4,-12,black
32,51,1r4k1/4b1pp/2p5/2PpP3/1q3r2/1PQ2N1P/6P1/2R2RK1 w - - 3 26,f1e1,12,white
32,52,1r4k1/4b1pp/2p5/2PpP3/1q3r2/1PQ2N1P/6P1/2R1R1K1 b - - 4 26,b8b5,-10,black
32,53,6k1/4b1pp/2p5/1rPpP3/1q3r2/1PQ2N1P/6P1/2R1R1K1 w - - 5 27,c3d3,11,white
32,54,6k1/4b1pp/2p5/1rPpP3/1q3r2/1P1Q1N1P/6P1/2R1R1K1 b - - 6 27,b5c5,2,black
32,55,6k1/4b1pp/2p5/2rpP3/1q3r2/1P1Q1N1P/6P1/2R1R1K1 w - - 0 28,g1h1,-7,white
32,56,6k1/4b1pp/2p5/2rpP3/1q3r2/1P1Q1N1P/6P1/2R1R2K b - - 1 28,g7g6,12,black
32,57,6k1/4b2p/2p3p1/2rpP3/1q3r2/1P1Q1N1P/6P1/2R1R2K w - - 0 29,c1c5,15,white
32,58,6k1/4b2p/2p3p1/2RpP3/1q3r2/1P1Q1N1P/6P1/4R2K b - - 0 29,b4c5,-9,black
32,59,6k1/4b2p/2p3p1/2qpP3/5r2/1P1Q1N1P/6P1/4R2K w - - 0 30,d3a6,17,white
32,60,6k1/4b2p/Q1p3p1/2qpP3/5r2/1P3N1P/6P1/4R2K b - - 1 30,f4f8,-11,black
32,61,5rk1/4b2p/Q1p3p1/2qpP3/8/1P3N1P/6P1/4R2K w - - 2 31,e1d1,3,white
32,62,5rk1/4b2p/Q1p3p1/2qpP3/8/1P3N1P/6P1/3R3K b - - 3 31,c5c2,1,black
32,63,5rk1/4b2p/Q1p3p1/3pP3/8/1P3N1P/2q3P1/3R3K w - - 4 32,d1a1,-4,white
32,64,5rk1/4b2p/Q1p3p1/3pP3/8/1P3N1P/2q3P1/R6K b - - 5 32,c2c3,2,black
32,65,5rk1/4b2p/Q1p3p1/3pP3/8/1Pq2N1P/6P1/R6K w - - 6 33,a1f1,0,white
32,66,5rk1/4b2p/Q1p3p1/3pP3/8/1Pq2N1P/6P1/5R1K b - - 7 33,e7b4,0,black
32,67,5rk1/7p/Q1p3p1/3pP3/1b6/1Pq2N1P/6P1/5R1K w - - 8 34,a6b7,0,white
32,68,5rk1/1Q5p/2p3p1/3pP3/1b6/1Pq2N1P/6P1/5R1K b - - 9 34,c3d3,0,black
32,69,5rk1/1Q5p/2p3p1/3pP3/1b6/1P1q1N1P/6P1/5R1K w - - 10 35,f1f2,0,white
32,70,5rk1/1Q5p/2p3p1/3pP3/1b6/1P1q1N1P/5RP1/7K b - - 11 35,d3c3,0,black
32,71,5rk1/1Q5p/2p3p1/3pP3/1b6/1Pq2N1P/5RP1/7K w - - 12 36,f2f1,0,white
32,72,5rk1/1Q5p/2p3p1/3pP3/1b6/1Pq2N1P/6P1/5R1K b - - 13 36,c3d3,0,black
32,73,5rk1/1Q5p/2p3p1/3pP3/1b6/1P1q1N1P/6P1/5R1K w - - 14 37,f1f2,0,white
32,74,5rk1/1Q5p/2p3p1/3pP3/1b6/1P1q1N1P/5RP1/7K b - - 15 37,b4c5,0,black
32,75,5rk1/1Q5p/2p3p1/2bpP3/8/1P1q1N1P/5RP1/7K w - - 16 38,f3g5,0,white
32,76,5rk1/1Q5p/2p3p1/2bpP1N1/8/1P1q3P/5RP1/7K b - - 17 38,f8f2,0,black
32,77,6k1/1Q5p/2p3p1/2bpP1N1/8/1P1q3P/5rP1/7K w - - 0 39,b7h7,0,white
32,78,6k1/7Q/2p3p1/2bpP1N1/8/1P1q3P/5rP1/7K b - - 0 39,g8f8,0,black
32,79,5k2/7Q/2p3p1/2bpP1N1/8/1P1q3P/5rP1/7K w - - 1 40,g5e6,0,white
32,80,5k2/7Q/2p1N1p1/2bpP3/8/1P1q3P/5rP1/7K b - - 2 40,f8e8,0,black
32,81,4k3/7Q/2p1N1p1/2bpP3/8/1P1q3P/5rP1/7K w - - 3 41,e6c7,0,white
32,82,4k3/2N4Q/2p3p1/2bpP3/8/1P1q3P/5rP1/7K b - - 4 41,e8d8,0,black
32,83,3k4/2N4Q/2p3p1/2bpP3/8/1P1q3P/5rP1/7K w - - 5 42,c7e6,0,white
32,84,3k4/7Q/2p1N1p1/2bpP3/8/1P1q3P/5rP1/7K b - - 6 42,d8e8,0,black
32,85,4k3/7Q/2p1N1p1/2bpP3/8/1P1q3P/5rP1/7K w - - 7 43,e6c7,0,white
32,86,4k3/2N4Q/2p3p1/2bpP3/8/1P1q3P/5rP1/7K b - - 8 43,e8d8,0,black
32,87,3k4/2N4Q/2p3p1/2bpP3/8/1P1q3P/5rP1/7K w - - 9 44,c7e6,0,white
32,88,3k4/7Q/2p1N1p1/2bpP3/8/1P1q3P/5rP1/7K b - - 10 44,d8e8,0,black
32,89,4k3/7Q/2p1N1p1/2bpP3/8/1P1q3P/5rP1/7K w - - 11 45,e6c7,0,white
32,90,4k3/2N4Q/2p3p1/2bpP3/8/1P1q3P/5rP1/7K b - - 12 45,e8d8,0,black
32,91,3k4/2N4Q/2p3p1/2bpP3/8/1P1q3P/5rP1/7K w - - 13 46,c7e6,0,white
32,92,3k4/7Q/2p1N1p1/2bpP3/8/1P1q3P/5rP1/7K b - - 14 46,d8e8,0,black
32,93,4k3/7Q/2p1N1p1/2bpP3/8/1P1q3P/5rP1/7K w - - 15 47,e6c7,0,white
32,94,4k3/2N4Q/2p3p1/2bpP3/8/1P1q3P/5rP1/7K b - - 16 47,e8d8,0,black
32,95,3k4/2N4Q/2p3p1/2bpP3/8/1P1q3P/5rP1/7K w - - 17 48,c7e6,0,white
32,96,3k4/7Q/2p1N1p1/2bpP3/8/1P1q3P/5rP1/7K b - - 18 48,d8e8,0,black
33,1,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,31,white
33,2,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e5,-29,black
33,3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,g1f3,30,white
33,4,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,b8c6,-26,black
33,5,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,d2d4,26,white
33,6,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,e5d4,-15,black
33,7,r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,f3d4,14,white
33,8,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,g8f6,-14,black
33,9,r1bqkb1r/pppp1ppp/2n2n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,b1c3,11,white
33,10,r1bqkb1r/pppp1ppp/2n2n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,f8b4,-9,black
33,11,r1bqk2r/pppp1ppp/2n2n2/8/1b1NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 3 6,d4c6,16,white
33,12,r1bqk2r/pppp1ppp/2N2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 6,b7c6,-25,black
33,13,r1bqk2r/p1pp1ppp/2p2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7,f1d3,16,white
33,14,r1bqk2r/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQK2R b KQkq - 1 7,e8g8,-17,black
33,15,r1bq1rk1/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQK2R w KQ - 2 8,e1g1,21,white
33,16,r1bq1rk1/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQ1RK1 b - - 3 8,d7d5,-21,black
33,17,r1bq1rk1/p1p2ppp/2p2n2/3p4/1b2P3/2NB4/PPP2PPP/R1BQ1RK1 w - - 0 9,e4d5,20,white
33,18,r1bq1rk1/p1p2ppp/2p2n2/3P4/1b6/2NB4/PPP2PPP/R1BQ1RK1 b - - 0 9,c6d5,-20,black
33,19,r1bq1rk1/p1p2ppp/5n2/3p4/1b6/2NB4/PPP2PPP/R1BQ1RK1 w - - 0 10,d1f3,21,white
33,20,r1bq1rk1/p1p2ppp/5n2/3p4/1b6/2NB1Q2/PPP2PPP/R1B2RK1 b - - 1 10,c7c6,-11,black
33,21,r1bq1rk1/p4ppp/2p2n2/3p4/1b6/2NB1Q2/PPP2PPP/R1B2RK1 w - - 0 11,h2h3,21,white
33,22,r1bq1rk1/p4ppp/2p2n2/3p4/1b6/2NB1Q1P/PPP2PP1/R1B2RK1 b - - 0 11,h7h6,-22,black
